Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
17545_00091,7817,12.5664,9,59,125,67,181.95,194.375,182.5,1.99974,5294.81,33268.2,16634.1,99.9904,144.197,10,0.85448,61.528,1,69.3149,64.9992,1.14999
17545_00092,8848,12.5664,7,67,139,73,197.3,194.775,139.501,1.99977,5987.44,37620.2,18810.1,99.9938,150.65,10,0.888075,62.6475,1,64.1191,61.7809,1.13952
17545_00093,8256,12.5664,6,51,106,56,187.625,195.725,182.324,1.99976,4947.86,31088.3,15544.2,99.9929,178.243,9,0.870375,76.8774,1,58.2655,65.4058,1.09712
17545_00094,6268,12.5664,6,57,118,62,161.449,194.625,170.9,1.99968,4235.18,26610.4,13305.2,99.9997,147.053,9,0.860208,52.1102,1,68.3472,63.6532,1.16275
17545_00095,9480,12.5664,8,75,156,82,196.7,196.5,150.85,1.99979,6010.65,37766.0,18883.0,99.9522,158.601,8,0.876836,59.7628,1,63.5228,55.7649,1.1827
17545_00110,6061,12.5664,11,44,97,54,194.125,193.025,192.325,1.99967,4901.88,30799.4,15399.7,99.9797,143.098,7,0.89129,61.4742,1,66.996,45.9009,1.11128
17545_00111,4525,12.5664,4,40,82,43,194.25,162.425,193.65,1.99956,3789.55,23810.4,11905.2,99.9979,496.942,12,0.866776,54.1707,1,66.3368,81.2637,1.08474
17545_00113,3833,12.5664,3,34,69,36,189.225,183.1,191.05,1.99948,3400.86,21368.2,10684.1,99.9209,413.518,9,0.836182,54.5362,1,53.7333,77.0004,1.09819
17545_00115,3738,12.5664,5,28,59,32,141.875,188.95,184.6,1.99946,3563.01,22387.0,11193.5,99.9591,757.23,7,0.800803,62.339,1,76.0563,85.4203,1.1368
17545_00116,2699,12.5664,7,20,45,26,187.875,194.425,191.725,1.99926,2602.38,16351.3,8175.63,99.8692,173.36,5,0.852352,58.9556,1,71.099,68.6662,1.07036
17545_00118,4479,12.5664,8,38,82,45,173.675,190.35,173.075,1.99955,4780.94,30039.5,15019.8,99.983,508.423,7,0.835739,53.6098,1,74.1906,84.6092,1.11135
17545_00119,4569,12.5664,5,48,99,52,199.575,196.35,194.825,1.99956,4608.04,28953.2,14476.6,99.9903,362.827,8,0.834019,45.1414,1,86.7115,68.2307,1.12246
17545_00120,6140,12.5664,7,46,97,52,196.6,188.625,192.175,1.99967,5441.32,34188.8,17094.4,99.9828,563.496,8,0.820036,62.2887,1,83.281,76.1171,1.07613
17545_00121,3488,12.5664,6,23,50,28,145.35,189.025,172.775,1.99943,3165.43,19889.0,9944.48,99.9815,452.887,9,0.847423,68.74,1,62.9242,71.6045,1.0874
17545_00122,4552,12.5664,5,43,89,47,191.15,199.225,184.375,1.99956,3811.14,23946.1,11973.0,99.9817,253.255,7,0.858137,50.1348,1,72.0247,69.0308,1.09264
17545_00124,5009,12.5664,5,45,93,49,186.2,193.25,197.05,1.9996,4707.85,29580.3,14790.1,99.9893,489.06,9,0.822459,52.8495,1,84.2088,83.1295,1.0821
17545_00125,2386,12.5664,6,28,60,33,177.375,188.9,182.75,1.99916,2470.37,15521.8,7760.88,99.9642,181.349,5,0.863403,38.75,1,67.1474,68.3612,1.03678
17545_00126,3213,12.5664,5,27,57,31,164.55,182.3,177.6,1.99938,2855.39,17940.9,8970.47,99.9839,269.276,6,0.846103,55.3509,1,89.709,74.375,1.0831
17545_00129,3431,12.5664,6,29,62,34,182.8,173.8,196.7,1.99942,3079.68,19350.2,9675.11,99.963,164.483,6,0.845279,54.3226,1,60.3869,71.309,1.05005
17545_00130,3405,12.5664,7,32,69,38,189.225,168.2,185.125,1.99941,3243.45,20379.2,10189.6,99.9986,393.923,6,0.846882,48.3333,1,78.6567,85.8355,1.07986
17545_00131,3487,12.5664,7,27,59,33,175.425,195.675,194.075,1.99943,3640.52,22874.0,11437.0,99.9909,395.404,6,0.801481,58.0847,1,72.4719,78.5069,1.09782
17545_00132,4087,12.5664,6,46,96,51,189.85,195.425,167.825,1.99951,4223.54,26537.3,13268.7,99.9497,365.863,10,0.866089,41.5625,1,71.6233,88.3279,1.10438
17545_00136,3915,12.5664,6,34,72,39,174.15,195.025,189.625,1.99949,3733.54,23458.5,11729.3,99.9987,262.497,6,0.841531,53.3611,1,60.8768,74.1845,1.08275
17545_00138,2885,12.5664,4,27,56,30,189.325,198.5,173.3,1.99931,2681.37,16847.6,8423.78,99.9982,213.616,7,0.878525,50.5,1,70.4216,75.6075,1.06875
17545_00140,3038,12.5664,6,28,60,33,164.05,191.075,189.35,1.99934,2858.38,17959.7,8979.86,99.9694,191.824,6,0.881218,49.6167,1,75.1802,75.5769,1.06049
17545_00142,11563,12.5664,9,88,183,96,193.525,175.4,194.85,1.99983,7912.52,49715.9,24857.9,99.994,163.615,8,0.873887,62.1803,1,63.8174,60.8709,1.16619
17545_00143,4080,12.5664,5,33,69,37,176.375,190.475,150.1,1.99951,3809.15,23933.6,11966.8,99.9838,574.057,11,0.800015,58.1159,1,88.4054,94.8958,1.1392
17545_00144,3158,12.5664,6,28,60,33,172.625,194.25,179.7,1.99937,3257.14,20465.2,10232.6,99.9521,319.959,7,0.81562,51.6167,1,92.5206,82.8041,1.10276
17545_00145,4675,12.5664,5,34,71,38,183.0,184.35,183.525,1.99957,4004.66,25162.0,12581.0,99.9925,486.907,10,0.831253,64.831,1,71.998,84.4474,1.1073
17545_00146,3219,12.5664,4,23,48,26,169.375,183.225,144.5,1.99938,2674.91,16807.0,8403.49,99.9192,237.139,6,0.802296,66.0417,1,79.5991,79.9857,1.06677
17545_00147,3778,12.5664,5,30,63,34,171.175,171.925,185.025,1.99947,3283.84,20633.0,10316.5,99.9815,390.855,7,0.851129,58.9524,1,59.4815,73.5279,1.06772
17545_00149,3001,12.5664,9,21,49,29,178.2,163.475,192.95,1.99933,2963.62,18621.0,9310.49,99.9933,547.809,6,0.854612,60.2245,1,88.9577,78.2346,1.07968
17545_00150,3558,12.5664,6,30,64,35,191.775,176.2,190.425,1.99944,3437.45,21598.1,10799.1,99.9992,400.405,10,0.853682,54.5781,1,71.8946,85.5748,1.07643
17545_00154,3642,12.5664,7,29,63,35,191.201,180.45,167.775,1.99945,3155.71,19827.9,9913.94,99.9264,144.842,7,0.888432,56.7937,1,70.4055,62.9998,1.09862
17545_00155,4116,12.5664,6,34,72,39,184.925,169.625,193.8,1.99951,3993.44,25091.5,12545.8,99.9954,461.76,9,0.845224,56.1528,1,75.9882,84.2627,1.08659
17545_00158,2957,12.5664,4,25,52,28,194.45,186.7,114.625,1.99932,2436.75,15310.5,7655.27,99.899,216.636,9,0.849045,55.8462,1,40.2646,60.4641,1.10995
17545_00159,4402,12.5664,5,36,75,40,145.675,169.125,194.125,1.99955,3689.9,23184.3,11592.2,99.9648,398.801,8,0.823754,57.68,1,79.8679,79.7657,1.11827
17545_00162,8475,12.5664,6,71,146,76,189.9,196.325,174.225,1.99976,5733.09,36022.1,18011.0,99.9889,392.698,11,0.870509,57.0411,1,73.5101,62.811,1.16358
17545_00163,6232,12.5664,8,44,94,51,191.175,191.475,174.475,1.99968,4716.77,29636.3,14818.2,99.9963,193.491,6,0.871192,65.2872,1,59.5983,52.7782,1.12374
17545_00164,5784,12.5664,6,43,90,48,183.701,192.225,177.325,1.99965,4337.72,27254.7,13627.4,99.9933,191.647,7,0.868675,63.2556,1,68.1938,60.1856,1.13872
17545_00165,6177,12.5664,5,43,89,47,192.925,196.425,180.375,1.99968,4127.16,25931.7,12965.9,99.9982,162.948,8,0.866796,68.3933,1,64.3521,62.0079,1.11546
17545_00166,7232,12.5664,7,50,105,56,190.575,196.425,160.95,1.99972,4885.11,30694.0,15347.0,99.9944,242.913,10,0.861595,67.8667,1,79.8719,76.1384,1.13352
17545_00168,4990,12.5664,7,37,79,43,178.175,157.9,167.875,1.9996,3831.06,24071.3,12035.6,99.9688,205.532,10,0.865734,62.1519,1,62.4586,54.5938,1.14716
17545_00169,8856,12.5664,4,69,140,72,181.6,177.825,189.75,1.99977,5418.73,34046.9,17023.4,99.9849,169.713,9,0.853944,62.25,1,57.353,59.5256,1.11414
17545_00170,9798,12.5664,7,75,155,81,194.45,197.85,185.325,1.9998,7096.46,44588.4,22294.2,99.9939,227.216,11,0.884535,62.2065,1,59.5507,57.9369,1.15379
17545_00172,4274,12.5664,7,38,81,44,177.325,186.925,147.05,1.99953,3721.47,23382.7,11691.3,99.9423,142.224,7,0.859979,51.7531,1,79.1527,64.282,1.10451
17545_00173,8416,12.5664,8,64,134,71,195.975,189.625,182.175,1.99976,6178.48,38820.6,19410.3,99.9678,183.826,8,0.858807,61.7985,1,69.8551,63.3928,1.15032
17545_00174,5477,12.5664,8,51,108,58,180.75,170.25,174.675,1.99963,4284.65,26921.2,13460.6,99.9994,158.522,8,0.867698,49.7037,1,75.8558,74.3315,1.14106
17545_00175,9972,12.5664,5,82,167,86,182.3,197.55,173.8,1.9998,7029.8,44169.5,22084.8,99.9999,322.146,16,0.907026,58.7066,1,60.4304,64.0277,1.14819
17545_00176,6181,12.5664,7,49,103,55,192.625,171.75,187.175,1.99968,4024.59,25287.2,12643.6,99.9906,227.751,9,0.881789,59.0,1,66.7475,62.3966,1.08919
17545_00177,8080,12.5664,3,72,145,74,163.9,171.475,198.9,1.99975,4843.97,30435.5,15217.8,99.994,181.147,11,0.877665,54.7172,1,57.525,64.4175,1.09763
17545_00178,6972,12.5664,9,59,125,67,178.6,194.25,193.425,1.99971,5018.78,31533.9,15767.0,99.9997,196.081,8,0.879531,54.768,1,58.6495,61.2015,1.1161
17545_00179,8823,12.5664,8,75,156,82,193.275,187.175,182.75,1.99977,6403.67,40235.5,20117.7,99.9979,197.209,8,0.882787,55.5513,1,78.2397,71.6043,1.14386
17545_00180,3288,12.5664,5,29,61,33,170.225,192.775,172.95,1.99939,2523.43,15855.2,7927.58,99.9944,286.814,10,0.896646,52.8852,1,72.421,86.2641,1.10592
17781_00001,3386,12.5664,8,44,94,51,174.325,175.35,193.775,1.99941,3381.9,21249.1,10624.5,99.9997,166.957,6,0.888191,35.0106,1,59.433,61.7592,1.08048
17781_00003,3475,12.5664,3,35,71,37,123.575,192.325,166.275,1.99942,2621.35,16470.4,8235.2,99.9997,165.764,11,0.855924,47.9296,1,77.288,71.5434,1.10159
17781_00004,3191,12.5664,10,39,86,48,198.875,145.0,143.125,1.99937,3788.6,23804.5,11902.2,99.9179,310.575,9,0.859196,36.093,1,68.3611,61.7321,1.11913
17781_2184_x15071_y19950,3263,12.5664,8,33,72,40,188.725,180.625,147.95,1.99939,2904.08,18246.9,9123.45,99.9758,263.374,7,0.864867,44.3056,1,65.109,76.3193,1.07025
17781_2491_x13559_y38398,6766,12.5664,9,60,127,68,160.8,194.725,188.324,1.9997,5412.91,34010.3,17005.2,99.993,389.472,8,0.878899,52.2677,1,59.0881,57.4885,1.11146
17781_3668_x9453_y17266,2557,12.5664,7,27,59,33,189.275,194.95,178.1,1.99922,2708.81,17020.0,8509.99,99.9919,400.86,6,0.889613,42.322,1,79.1811,69.2317,1.03966
17781_3819_x16144_y41186,5083,12.5664,7,58,121,64,186.75,197.75,176.476,1.99961,4694.08,29493.8,14746.9,99.9785,243.787,8,0.892625,41.0,1,79.7993,68.5651,1.08101
17781_4095_x17570_y12460,4420,12.5664,5,46,95,50,188.775,188.55,157.0,1.99955,3831.46,24073.8,12036.9,99.9567,295.328,9,0.8875,45.5158,1,72.6643,72.8796,1.10391
17781_4710_x13766_y10574,2621,12.5664,5,32,67,36,195.375,177.725,183.75,1.99924,2449.67,15391.8,7695.88,99.9987,238.947,7,0.897975,38.1045,1,55.9587,62.9062,1.05551
17781_4874_x11466_y11924,3800,12.5664,4,31,64,34,194.9,179.725,194.475,1.99947,3090.88,19420.6,9710.28,99.9912,377.316,8,0.876952,58.3594,1,71.4675,86.7199,1.05504
17781_5166_x11993_y10858,2201,12.5664,5,28,59,32,184.2,182.325,147.575,1.99909,2148.05,13496.6,6748.31,99.9525,163.706,7,0.878202,36.2881,1,65.451,71.9807,1.04454
17781_5361_x17741_y11849,6221,12.5664,8,60,126,67,173.2,193.625,189.25,1.99968,5878.22,36934.0,18467.0,99.9952,362.262,9,0.861012,48.3651,1,73.8348,66.6941,1.1391
17781_5548_x15772_y8872,3089,12.5664,3,40,81,42,183.9,180.525,182.775,1.99935,2813.77,17679.4,8839.71,99.9933,166.738,9,0.889839,37.1235,1,62.914,65.6431,1.0819
17781_5655_x10641_y11102,3512,12.5664,6,30,64,35,194.725,193.725,189.825,1.99943,2937.16,18454.7,9227.36,99.9462,484.94,9,0.877831,53.8594,1,69.0667,72.131,1.06448
17781_5894_x11460_y10079,2212,12.5664,5,28,59,32,191.05,184.675,192.35,1.9991,2183.37,13718.5,6859.27,99.9771,150.645,7,0.896186,36.4746,1,54.2956,66.8037,1.03153
17781_6028_x9772_y42888,1848,12.5664,4,22,46,25,135.175,149.325,195.525,1.99892,1643.99,10329.5,5164.75,99.978,201.219,6,0.845716,39.1522,1,65.7409,81.7513,1.04875
17781_6202_x7633_y12296,1571,12.5664,6,18,40,23,189.475,181.225,137.65,1.99873,1796.16,11285.6,5642.81,99.9566,184.145,4,0.871819,38.25,1,85.8095,71.9027,1.02078
17781_6228_x12697_y8412,1233,12.5664,6,13,30,18,188.4,175.3,144.875,1.99838,1397.7,8781.98,4390.99,99.9782,147.613,5,0.865204,40.0667,1,87.9477,76.7484,1.06441
17781_6262_x6896_y13574,2487,12.5664,4,29,60,32,187.3,187.2,181.2,1.9992,2517.39,15817.2,7908.6,99.9878,251.906,6,0.883517,40.4333,1,75.4772,68.4967,1.06165
17781_6270_x9494_y43380,2229,12.5664,5,23,49,27,171.25,173.95,175.45,1.9991,2286.62,14367.2,7183.62,99.9615,365.467,6,0.853454,44.4694,1,72.068,81.9889,1.04028
17781_6287_x8230_y11645,1160,12.5664,4,15,32,18,165.426,191.225,173.25,1.99828,1328.24,8345.58,4172.79,99.9811,157.277,5,0.875222,35.2188,1,86.3342,76.8816,1.06776
17781_6325_x14423_y8278,3319,12.5664,7,41,87,47,193.475,185.0,175.125,1.9994,3674.81,23089.5,11544.8,99.9904,308.952,6,0.877011,37.1379,1,70.2327,63.9699,1.069
17781_6355_x6443_y33777,2174,12.5664,4,26,54,29,153.1,188.25,173.25,1.99908,2045.77,12854.0,6426.99,99.9841,135.934,6,0.914209,39.2407,1,63.1907,55.9865,1.0786
17781_6626_x22318_y13682,1790,12.5664,5,17,37,21,175.275,155.35,140.575,1.99888,1857.27,11669.5,5834.77,99.9299,293.786,5,0.866684,47.3514,1,77.7876,78.4641,1.0563
17781_6627_x22762_y14486,1589,12.5664,6,13,30,18,182.55,138.325,184.025,1.99874,1615.28,10149.1,5074.57,99.9979,154.972,5,0.884413,51.9333,1,72.0834,74.076,1.05078
17781_6643_x22317_y12822,1856,12.5664,7,19,43,25,188.7,193.85,148.55,1.99892,1996.24,12542.7,6271.37,99.9976,185.864,5,0.892698,42.1395,1,58.8813,58.6402,1.07019
17781_6802_x8324_y14113,2431,12.5664,5,25,53,29,151.874,189.4,157.625,1.99918,2275.94,14300.2,7150.09,99.9841,128.338,6,0.907466,44.8491,1,70.4749,56.1693,1.08673
17781_6866_x8954_y41812,3114,12.5664,5,28,59,32,186.6,179.925,190.1,1.99936,2752.91,17297.0,8648.51,99.9868,205.019,7,0.886158,51.7627,1,63.8368,74.2563,1.05206
17781_6881_x22248_y12698,2395,12.5664,6,27,58,32,168.976,190.5,129.975,1.99916,2287.99,14375.9,7187.93,99.9995,198.903,5,0.896092,40.2759,1,69.6027,63.0701,1.08064
17781_7132_x8998_y15272,1668,12.5664,7,13,31,19,175.176,190.6,152.425,1.9988,1684.48,10583.9,5291.95,99.9405,146.637,4,0.879662,52.7742,1,94.2941,77.6277,1.04751
17781_7281_x18241_y11406,2243,12.5664,8,12,30,19,155.026,188.5,196.875,1.99911,1936.1,12164.9,6082.45,99.9468,187.292,6,0.870715,73.7333,1,85.3411,88.8061,1.05794
17782_3138_x32805_y18352,3745,12.5664,8,34,74,41,179.55,188.775,193.0,1.99947,3560.91,22373.9,11186.9,99.9911,263.687,6,0.866004,49.5946,1,65.7982,67.3573,1.07087
17782_3253_x33739_y18314,3595,12.5664,6,42,88,47,181.4,186.05,160.825,1.99944,3073.37,19310.5,9655.27,99.9669,163.379,8,0.866724,39.8409,1,70.5012,59.2142,1.11154
17782_3284_x11909_y16428,4786,12.5664,5,47,97,51,154.75,196.275,179.475,1.99958,3548.59,22296.4,11148.2,99.9966,403.011,6,0.846204,48.3299,1,76.1245,62.7018,1.07114
17782_3352_x11384_y16404,6177,12.5664,8,53,112,60,172.85,184.95,183.149,1.99968,4474.22,28112.3,14056.2,99.9866,204.561,8,0.829135,54.1429,1,78.9344,68.9632,1.09092
17782_3487_x11014_y17041,3903,12.5664,5,37,77,41,182.825,180.025,187.676,1.99949,3004.93,18880.5,9440.26,99.9896,174.664,6,0.874143,49.6753,1,63.7546,64.7434,1.0741
17782_3651_x35286_y18512,4938,12.5664,5,43,89,47,178.325,189.3,189.425,1.99959,3609.96,22682.0,11341.0,99.9913,364.831,8,0.873511,54.4719,1,61.3227,58.9669,1.06472
17782_3672_x34784_y19432,4097,12.5664,6,37,78,42,174.7,174.8,181.075,1.99951,3273.41,20567.4,10283.7,99.9586,299.007,7,0.84978,51.5128,1,76.9595,74.944,1.0818
17786_00001,1672,12.5664,4,15,32,18,75.2,184.6,185.525,1.9988,1570.05,9864.91,4932.45,99.9054,167.407,5,0.835098,51.2188,1,27.931,69.6266,1.06542
17786_00017,1461,12.5664,2,17,34,18,102.925,172.9,148.55,1.99863,1279.55,8039.64,4019.82,99.9181,170.913,8,0.780949,41.9412,1,20.2633,85.1007,1.08397
17786_00022,1764,12.5664,7,14,33,20,127.4,169.25,157.5,1.99887,1745.9,10969.8,5484.92,99.9206,147.503,5,0.796666,52.4242,1,78.4296,78.8812,1.09872
17786_00024,1932,12.5664,6,19,42,24,129.3,150.325,154.6,1.99896,1860.67,11690.9,5845.47,99.9858,376.964,6,0.784211,44.9762,1,48.0717,73.9711,1.10751
17787_00007,2880,12.5664,6,37,78,42,189.325,190.2,125.351,1.99931,2748.45,17269.0,8634.5,99.9954,481.151,13,0.864762,35.9103,1,94.3434,74.4228,1.12454
17787_00013,5766,12.5664,7,77,159,83,186.95,183.55,189.5,1.99965,6387.38,40133.1,20066.6,99.9404,569.996,16,0.848931,35.2579,1,75.0558,85.8099,1.17103
